id,base_id,attribute,winner,prob_current
08f46494a26a8a040329baa37a2b41af,1407374888272599,addresses,current,0.6166770525540891
08f46494a26a8a040329baa37a2b41af,1407374888272599,emails,current,1.0
08f46494a26a8a040329baa37a2b41af,1407374888272599,socials,current,1.0
08f26838cd84ed8b03ceaa62d4a92b5e,562949960073254,names,current,0.8009791764900867
08f26838cd84ed8b03ceaa62d4a92b5e,562949960073254,categories,current,0.9683755889023687
08f26838cd84ed8b03ceaa62d4a92b5e,562949960073254,websites,base,0.00017199708963744342
08f26838cd84ed8b03ceaa62d4a92b5e,562949960073254,phones,current,0.8461451321955225
08f26838cd84ed8b03ceaa62d4a92b5e,562949960073254,addresses,current,0.7968257073888086
08f26838cd84ed8b03ceaa62d4a92b5e,562949960073254,emails,current,1.0
08f26838cd84ed8b03ceaa62d4a92b5e,562949960073254,socials,current,1.0
08f2a3060028d128031ed1b6d21d2aa9,281474980556675,names,current,0.8334818849323984
08f2a3060028d128031ed1b6d21d2aa9,281474980556675,categories,current,0.7973712777300984
08f2a3060028d128031ed1b6d21d2aa9,281474980556675,websites,base,0.006680312100797892
08f2a3060028d128031ed1b6d21d2aa9,281474980556675,phones,current,0.8537147453920189
08f2a3060028d128031ed1b6d21d2aa9,281474980556675,addresses,base,0.048415177812582436
08f2a3060028d128031ed1b6d21d2aa9,281474980556675,emails,current,1.0
08f2a3060028d128031ed1b6d21d2aa9,281474980556675,socials,current,1.0
281474977985340,562949964903673,names,base,0.4849660270625547
281474977985340,562949964903673,categories,current,0.999953672913718
281474977985340,562949964903673,websites,base,0.1013883650302887
281474977985340,562949964903673,phones,base,0.1607325866091394
281474977985340,562949964903673,addresses,base,0.07308908918652018
281474977985340,562949964903673,emails,current,1.0
281474977985340,562949964903673,socials,base,0.14
08f44e150b4332ab03ddd7cd318987fc,1125899912467418,names,base,0.13556065990521843
08f44e150b4332ab03ddd7cd318987fc,1125899912467418,categories,current,0.969277212554358
08f44e150b4332ab03ddd7cd318987fc,1125899912467418,websites,base,0.002746566431596875
08f44e150b4332ab03ddd7cd318987fc,1125899912467418,phones,current,0.8542486517685179
08f44e150b4332ab03ddd7cd318987fc,1125899912467418,addresses,current,0.7963877001155494
08f44e150b4332ab03ddd7cd318987fc,1125899912467418,emails,current,1.0
08f44e150b4332ab03ddd7cd318987fc,1125899912467418,socials,current,1.0
08f27526994f22ec035e5bfc35795835,1125899907462421,names,current,0.9334444353264193
08f27526994f22ec035e5bfc35795835,1125899907462421,categories,current,0.9510404271444304
08f27526994f22ec035e5bfc35795835,1125899907462421,websites,base,0.00017296081932727247
08f27526994f22ec035e5bfc35795835,1125899907462421,phones,current,0.8594150735177775
08f27526994f22ec035e5bfc35795835,1125899907462421,addresses,current,0.8590276378708396
08f27526994f22ec035e5bfc35795835,1125899907462421,emails,current,1.0
08f27526994f22ec035e5bfc35795835,1125899907462421,socials,current,1.0
08f60a25956e9c320393c7c81c127a47,08f60a25956e9c3203b7d4a601709efd,names,base,0.03007679947265107
08f60a25956e9c320393c7c81c127a47,08f60a25956e9c3203b7d4a601709efd,categories,base,0.005957552890172425
08f60a25956e9c320393c7c81c127a47,08f60a25956e9c3203b7d4a601709efd,websites,base,0.013953152112662792
08f60a25956e9c320393c7c81c127a47,08f60a25956e9c3203b7d4a601709efd,phones,base,0.18479650591710323
08f60a25956e9c320393c7c81c127a47,08f60a25956e9c3203b7d4a601709efd,addresses,base,0.2708988497320407
08f60a25956e9c320393c7c81c127a47,08f60a25956e9c3203b7d4a601709efd,emails,current,1.0
08f60a25956e9c320393c7c81c127a47,08f60a25956e9c3203b7d4a601709efd,socials,base,0.16666666666666666
08f2aa4d98923b4503b1be6672e9cf20,562949958974682,names,current,0.9486704939167919
08f2aa4d98923b4503b1be6672e9cf20,562949958974682,categories,current,0.9965408904813705
08f2aa4d98923b4503b1be6672e9cf20,562949958974682,websites,current,0.9935850501060486
08f2aa4d98923b4503b1be6672e9cf20,562949958974682,phones,current,0.8463329398730067
08f2aa4d98923b4503b1be6672e9cf20,562949958974682,addresses,current,0.8115712053190981
08f2aa4d98923b4503b1be6672e9cf20,562949958974682,emails,current,1.0
08f2aa4d98923b4503b1be6672e9cf20,562949958974682,socials,current,1.0
08f264432c6284610382c3df40d2a9e8,1125899910769126,names,current,0.5018875348458622
08f264432c6284610382c3df40d2a9e8,1125899910769126,categories,current,0.9530207233078405
08f264432c6284610382c3df40d2a9e8,1125899910769126,websites,base,0.04035414382815361
08f264432c6284610382c3df40d2a9e8,1125899910769126,phones,current,0.843533176356784
08f264432c6284610382c3df40d2a9e8,1125899910769126,addresses,current,0.5194942617896171
08f264432c6284610382c3df40d2a9e8,1125899910769126,emails,current,1.0
08f264432c6284610382c3df40d2a9e8,1125899910769126,socials,current,1.0
08f2a86db06a9799039b90a2e079e2d3,1125899910065351,names,current,0.8048131713683737
08f2a86db06a9799039b90a2e079e2d3,1125899910065351,categories,base,0.232908498995078
08f2a86db06a9799039b90a2e079e2d3,1125899910065351,websites,base,0.001638367073610425
08f2a86db06a9799039b90a2e079e2d3,1125899910065351,phones,base,0.19435030614457138
08f2a86db06a9799039b90a2e079e2d3,1125899910065351,addresses,current,0.6151508552692646
08f2a86db06a9799039b90a2e079e2d3,1125899910065351,emails,current,1.0
08f2a86db06a9799039b90a2e079e2d3,1125899910065351,socials,base,0.16333333333333333
08f2a1056c69624c03d36fc76df82335,562949966821637,names,base,0.24523399589335412
08f2a1056c69624c03d36fc76df82335,562949966821637,categories,current,0.8964903222377444
08f2a1056c69624c03d36fc76df82335,562949966821637,websites,base,0.2957456707954407
08f2a1056c69624c03d36fc76df82335,562949966821637,phones,current,0.6089955836207556
08f2a1056c69624c03d36fc76df82335,562949966821637,addresses,current,0.6463555745507662
08f2a1056c69624c03d36fc76df82335,562949966821637,emails,current,1.0
08f2a1056c69624c03d36fc76df82335,562949966821637,socials,current,1.0
08f2a89646788ce103bbc825196e3aa1,08f2a8964678e0c403804a34f63bb5d0,names,base,0.24268129639661945
08f2a89646788ce103bbc825196e3aa1,08f2a8964678e0c403804a34f63bb5d0,categories,current,0.947810730304422
08f2a89646788ce103bbc825196e3aa1,08f2a8964678e0c403804a34f63bb5d0,websites,current,0.8942244052886963
08f2a89646788ce103bbc825196e3aa1,08f2a8964678e0c403804a34f63bb5d0,phones,current,0.6111414356794734
08f2a89646788ce103bbc825196e3aa1,08f2a8964678e0c403804a34f63bb5d0,addresses,current,0.6854128905373769
08f2a89646788ce103bbc825196e3aa1,08f2a8964678e0c403804a34f63bb5d0,emails,current,1.0
08f2a89646788ce103bbc825196e3aa1,08f2a8964678e0c403804a34f63bb5d0,socials,current,1.0
08f1f1a8da865c3503b4c552c4c8273e,2251799821409885,names,current,0.765297167570335
08f1f1a8da865c3503b4c552c4c8273e,2251799821409885,categories,current,0.9379341709067094
08f1f1a8da865c3503b4c552c4c8273e,2251799821409885,websites,current,0.8275984525680542
08f1f1a8da865c3503b4c552c4c8273e,2251799821409885,phones,current,0.83534054846725
08f1f1a8da865c3503b4c552c4c8273e,2251799821409885,addresses,current,0.8779412799539613
08f1f1a8da865c3503b4c552c4c8273e,2251799821409885,emails,current,1.0
08f1f1a8da865c3503b4c552c4c8273e,2251799821409885,socials,current,1.0
1407374885983377,2251799819807502,names,current,0.6342853887900555
1407374885983377,2251799819807502,categories,current,0.9269575644132427
1407374885983377,2251799819807502,websites,current,0.8125892877578735
1407374885983377,2251799819807502,phones,base,0.09850276868875743
1407374885983377,2251799819807502,addresses,current,0.9641120182605298
1407374885983377,2251799819807502,emails,current,1.0
1407374885983377,2251799819807502,socials,base,0.14
2251799819474731,562949958769993,names,base,0.12290594809915821
2251799819474731,562949958769993,categories,base,0.49546748219948444
2251799819474731,562949958769993,websites,base,0.012057794257998466
2251799819474731,562949958769993,phones,base,0.1093310829870712
2251799819474731,562949958769993,addresses,current,0.9759404637929537
2251799819474731,562949958769993,emails,current,1.0
2251799819474731,562949958769993,socials,base,0.11
08f489d52288486303025951ebbd9759,562949960395400,names,current,0.5152158314721932
08f489d52288486303025951ebbd9759,562949960395400,categories,current,0.8564775710280198
08f489d52288486303025951ebbd9759,562949960395400,websites,base,0.0011302625061944127
08f489d52288486303025951ebbd9759,562949960395400,phones,current,0.8459571367624966
08f489d52288486303025951ebbd9759,562949960395400,addresses,current,0.5840587564617716
08f489d52288486303025951ebbd9759,562949960395400,emails,current,1.0
08f489d52288486303025951ebbd9759,562949960395400,socials,current,1.0
1125899907255800,1125899907776165,names,current,0.9039026724279732
1125899907255800,1125899907776165,categories,current,0.9685093590262043
1125899907255800,1125899907776165,websites,base,0.006790691055357456
1125899907255800,1125899907776165,phones,base,0.09107544778736643
1125899907255800,1125899907776165,addresses,current,0.6550515823929057
1125899907255800,1125899907776165,emails,current,1.0
1125899907255800,1125899907776165,socials,base,0.12666666666666668
08f1126d338cb585032ef99b66edb965,1688849866401254,names,base,0.30291393607511097
08f1126d338cb585032ef99b66edb965,1688849866401254,categories,current,0.9801850982796194
08f1126d338cb585032ef99b66edb965,1688849866401254,websites,base,0.015765836462378502
08f1126d338cb585032ef99b66edb965,1688849866401254,phones,current,0.8093503937682625
08f1126d338cb585032ef99b66edb965,1688849866401254,addresses,base,0.0845152894792137
08f1126d338cb585032ef99b66edb965,1688849866401254,emails,current,1.0
08f1126d338cb585032ef99b66edb965,1688849866401254,socials,current,1.0
08f19720cbaa3b660386c115e8b91270,562949961064341,names,base,0.19280524444789301
08f19720cbaa3b660386c115e8b91270,562949961064341,categories,current,0.943792913067019
08f19720cbaa3b660386c115e8b91270,562949961064341,websites,base,0.007880221121013165
08f19720cbaa3b660386c115e8b91270,562949961064341,phones,base,0.1989408885023083
08f19720cbaa3b660386c115e8b91270,562949961064341,addresses,base,0.08502461868072711
08f19720cbaa3b660386c115e8b91270,562949961064341,emails,current,1.0
08f19720cbaa3b660386c115e8b91270,562949961064341,socials,base,0.16333333333333333
1407374885186381,1407374885204338,names,base,0.2596134111395177
1407374885186381,1407374885204338,categories,current,0.813287050229024
1407374885186381,1407374885204338,websites,base,0.027805514633655548
1407374885186381,1407374885204338,phones,base,0.00034758255520958895
1407374885186381,1407374885204338,addresses,current,0.793586800591661
1407374885186381,1407374885204338,emails,current,1.0
1407374885186381,1407374885204338,socials,base,0.14
08f2a10af6490232035733f1aacdac0c,1970324839483875,names,current,0.5811661943878874
08f2a10af6490232035733f1aacdac0c,1970324839483875,categories,current,0.9261498525443737
08f2a10af6490232035733f1aacdac0c,1970324839483875,websites,base,0.1306704878807068
08f2a10af6490232035733f1aacdac0c,1970324839483875,phones,current,0.8512756744469785
08f2a10af6490232035733f1aacdac0c,1970324839483875,addresses,base,0.042107460263172004
08f2a10af6490232035733f1aacdac0c,1970324839483875,emails,current,1.0
08f2a10af6490232035733f1aacdac0c,1970324839483875,socials,current,1.0
08f1f99573502a0003578dfdbf286ceb,562949957315572,names,current,0.6889408947229085
08f1f99573502a0003578dfdbf286ceb,562949957315572,categories,current,0.8800407244680546
08f1f99573502a0003578dfdbf286ceb,562949957315572,websites,base,0.0007148194708861411
08f1f99573502a0003578dfdbf286ceb,562949957315572,phones,current,0.8133958572587003
08f1f99573502a0003578dfdbf286ceb,562949957315572,addresses,current,0.8036435564202533
08f1f99573502a0003578dfdbf286ceb,562949957315572,emails,current,1.0
08f1f99573502a0003578dfdbf286ceb,562949957315572,socials,current,1.0
08f2b0078bb7695303dc9d801abe3d1e,562949965365136,names,current,0.7132734414702049
08f2b0078bb7695303dc9d801abe3d1e,562949965365136,categories,current,0.8632288162873837
08f2b0078bb7695303dc9d801abe3d1e,562949965365136,websites,base,0.12347900122404099
08f2b0078bb7695303dc9d801abe3d1e,562949965365136,phones,current,0.8475273505714792
08f2b0078bb7695303dc9d801abe3d1e,562949965365136,addresses,base,0.007815117991649106
08f2b0078bb7695303dc9d801abe3d1e,562949965365136,emails,current,1.0
08f2b0078bb7695303dc9d801abe3d1e,562949965365136,socials,current,1.0
08f2aa1cec78b6550365baa57c038ef2,1688849863026031,names,current,0.7934963837253096
08f2aa1cec78b6550365baa57c038ef2,1688849863026031,categories,base,0.0170148385229255
08f2aa1cec78b6550365baa57c038ef2,1688849863026031,websites,base,0.006491510197520256
08f2aa1cec78b6550365baa57c038ef2,1688849863026031,phones,base,0.2172801859136225
08f2aa1cec78b6550365baa57c038ef2,1688849863026031,addresses,base,0.454160454256643
08f2aa1cec78b6550365baa57c038ef2,1688849863026031,emails,current,1.0
08f2aa1cec78b6550365baa57c038ef2,1688849863026031,socials,base,0.12333333333333334
08f1f1378c0a3099031ca9190f453c3a,562949959464869,names,current,0.8442312367890161
08f1f1378c0a3099031ca9190f453c3a,562949959464869,categories,base,0.4207716569000938
08f1f1378c0a3099031ca9190f453c3a,562949959464869,websites,current,0.8297601342201233
08f1f1378c0a3099031ca9190f453c3a,562949959464869,phones,base,0.18136229704321813
08f1f1378c0a3099031ca9190f453c3a,562949959464869,addresses,base,0.04242253536723177
08f1f1378c0a3099031ca9190f453c3a,562949959464869,emails,current,1.0
08f1f1378c0a3099031ca9190f453c3a,562949959464869,socials,base,0.12333333333333334
08f195cacc4a555003fe8e0897317627,1688849863775133,names,current,0.7937015471738411
08f195cacc4a555003fe8e0897317627,1688849863775133,categories,base,0.020815203855984395
08f195cacc4a555003fe8e0897317627,1688849863775133,websites,base,0.06477612257003784
08f195cacc4a555003fe8e0897317627,1688849863775133,phones,base,0.0038243434056444772
08f195cacc4a555003fe8e0897317627,1688849863775133,addresses,base,0.017921599419545853
08f195cacc4a555003fe8e0897317627,1688849863775133,emails,current,1.0
08f195cacc4a555003fe8e0897317627,1688849863775133,socials,base,0.12333333333333334
1407374887573410,1407374887707290,names,current,0.5260313004440066
1407374887573410,1407374887707290,categories,current,0.8125164436764536
1407374887573410,1407374887707290,websites,current,0.8040603995323181
1407374887573410,1407374887707290,phones,base,0.18313157976388664
1407374887573410,1407374887707290,addresses,current,0.9174784819966547
1407374887573410,1407374887707290,emails,current,1.0
1407374887573410,1407374887707290,socials,base,0.14333333333333334
08f1ef5104568ad603ef63e57f135953,08f1ef5104568bac03dd48f7295a829d,names,base,0.11535488155095895
08f1ef5104568ad603ef63e57f135953,08f1ef5104568bac03dd48f7295a829d,categories,base,0.0944183260398277
08f1ef5104568ad603ef63e57f135953,08f1ef5104568bac03dd48f7295a829d,websites,base,0.0005817411001771688
08f1ef5104568ad603ef63e57f135953,08f1ef5104568bac03dd48f7295a829d,phones,base,0.08258306821049707
08f1ef5104568ad603ef63e57f135953,08f1ef5104568bac03dd48f7295a829d,addresses,base,0.03629650093016036
08f1ef5104568ad603ef63e57f135953,08f1ef5104568bac03dd48f7295a829d,emails,current,1.0
08f1ef5104568ad603ef63e57f135953,08f1ef5104568bac03dd48f7295a829d,socials,base,0.28916481928581544
08f446cb626c2d00031ae6ee7a950c05,1970324842232386,names,base,0.4158435319637255
08f446cb626c2d00031ae6ee7a950c05,1970324842232386,categories,current,0.9166086246245787
08f446cb626c2d00031ae6ee7a950c05,1970324842232386,websites,base,0.04789772257208824
08f446cb626c2d00031ae6ee7a950c05,1970324842232386,phones,base,0.2373197542546007
08f446cb626c2d00031ae6ee7a950c05,1970324842232386,addresses,current,0.7725187917540851
08f446cb626c2d00031ae6ee7a950c05,1970324842232386,emails,current,1.0
08f446cb626c2d00031ae6ee7a950c05,1970324842232386,socials,base,0.16333333333333333
08f26c8390ba49350319b54f0294ec99,562949953999476,names,current,0.8617813383363421
08f26c8390ba49350319b54f0294ec99,562949953999476,categories,current,0.9466255957459111
08f26c8390ba49350319b54f0294ec99,562949953999476,websites,base,0.001145838643424213
08f26c8390ba49350319b54f0294ec99,562949953999476,phones,current,0.8433227888523691
08f26c8390ba49350319b54f0294ec99,562949953999476,addresses,base,0.027155628730613574
08f26c8390ba49350319b54f0294ec99,562949953999476,emails,current,1.0
08f26c8390ba49350319b54f0294ec99,562949953999476,socials,current,1.0
08f446b8930a36ee03d41084b648e15f,562949962497306,names,current,0.8387680834864928
08f446b8930a36ee03d41084b648e15f,562949962497306,categories,current,0.8277071138378959
08f446b8930a36ee03d41084b648e15f,562949962497306,websites,base,0.010424588806927204
08f446b8930a36ee03d41084b648e15f,562949962497306,phones,current,0.8475273505714792
08f446b8930a36ee03d41084b648e15f,562949962497306,addresses,current,0.8049786141810449
08f446b8930a36ee03d41084b648e15f,562949962497306,emails,current,1.0
08f446b8930a36ee03d41084b648e15f,562949962497306,socials,current,1.0
08f1f14ab63038d50325e59ff5a13089,1125899911382017,names,current,0.7632147709802641
08f1f14ab63038d50325e59ff5a13089,1125899911382017,categories,base,0.11403307970462687
08f1f14ab63038d50325e59ff5a13089,1125899911382017,websites,base,0.021559813991189003
08f1f14ab63038d50325e59ff5a13089,1125899911382017,phones,current,0.8242852556963818
08f1f14ab63038d50325e59ff5a13089,1125899911382017,addresses,current,0.9678999887561405
08f1f14ab63038d50325e59ff5a13089,1125899911382017,emails,current,1.0
08f1f14ab63038d50325e59ff5a13089,1125899911382017,socials,current,1.0
1125899911780152,1688849864456557,names,current,0.7939386867481274
1125899911780152,1688849864456557,categories,current,0.9801134202897663
1125899911780152,1688849864456557,websites,base,0.0033658144529908895
1125899911780152,1688849864456557,phones,base,0.146759244300992
1125899911780152,1688849864456557,addresses,current,0.9678989181916916
1125899911780152,1688849864456557,emails,current,1.0
1125899911780152,1688849864456557,socials,base,0.14
08f64a4a12905da1035756dc7bcb4757,08f64a4a16295015033e67c2e2fcf638,names,base,0.17754298047935882
08f64a4a12905da1035756dc7bcb4757,08f64a4a16295015033e67c2e2fcf638,categories,current,0.877293053471113
08f64a4a12905da1035756dc7bcb4757,08f64a4a16295015033e67c2e2fcf638,websites,base,0.023247743025422096
08f64a4a12905da1035756dc7bcb4757,08f64a4a16295015033e67c2e2fcf638,phones,base,0.3990106070554988
08f64a4a12905da1035756dc7bcb4757,08f64a4a16295015033e67c2e2fcf638,addresses,base,0.0010875982654460067
08f64a4a12905da1035756dc7bcb4757,08f64a4a16295015033e67c2e2fcf638,emails,current,1.0
08f64a4a12905da1035756dc7bcb4757,08f64a4a16295015033e67c2e2fcf638,socials,current,0.855847311774298
08f2bac56ac36a63033821729e93f73e,844424934235872,names,current,0.8786113792051151
08f2bac56ac36a63033821729e93f73e,844424934235872,categories,base,0.433747862857134
08f2bac56ac36a63033821729e93f73e,844424934235872,websites,current,0.9052258133888245
08f2bac56ac36a63033821729e93f73e,844424934235872,phones,current,0.8471187032256454
08f2bac56ac36a63033821729e93f73e,844424934235872,addresses,current,0.7792533582168418
08f2bac56ac36a63033821729e93f73e,844424934235872,emails,current,1.0
08f2bac56ac36a63033821729e93f73e,844424934235872,socials,current,1.0
1125899912975946,1407374891186299,names,current,0.8566880760379314
1125899912975946,1407374891186299,categories,base,0.3674850964822345
1125899912975946,1407374891186299,websites,base,0.06169482693076134
1125899912975946,1407374891186299,phones,base,0.18214290399264307
1125899912975946,1407374891186299,addresses,base,0.07096636194587067
1125899912975946,1407374891186299,emails,current,1.0
1125899912975946,1407374891186299,socials,base,0.14666666666666667
08f39220f1cd61b6030e5182e10990e2,844424934322371,names,current,0.823710645684662
08f39220f1cd61b6030e5182e10990e2,844424934322371,categories,base,0.22610181228073628
08f39220f1cd61b6030e5182e10990e2,844424934322371,websites,base,0.0024827548768371344
08f39220f1cd61b6030e5182e10990e2,844424934322371,phones,current,0.7751734004688866
08f39220f1cd61b6030e5182e10990e2,844424934322371,addresses,base,0.008580896480183123
08f39220f1cd61b6030e5182e10990e2,844424934322371,emails,current,1.0
08f39220f1cd61b6030e5182e10990e2,844424934322371,socials,current,1.0
281474980652319,844424931407632,names,current,0.6106118416278136
281474980652319,844424931407632,categories,current,0.9296220995772408
281474980652319,844424931407632,websites,base,0.00020951258193235844
281474980652319,844424931407632,phones,base,0.0003091132574172733
281474980652319,844424931407632,addresses,current,0.5269897998346454
281474980652319,844424931407632,emails,current,1.0
281474980652319,844424931407632,socials,base,0.10333333333333333
08f8e75a4a34a98303c9ece2827f9d5a,08f8e75a4aa4bb1b038c8e8962dc7158,names,current,0.6583245879556071
08f8e75a4a34a98303c9ece2827f9d5a,08f8e75a4aa4bb1b038c8e8962dc7158,categories,current,0.7707147122903472
08f8e75a4a34a98303c9ece2827f9d5a,08f8e75a4aa4bb1b038c8e8962dc7158,websites,base,0.002658326178789139
08f8e75a4a34a98303c9ece2827f9d5a,08f8e75a4aa4bb1b038c8e8962dc7158,phones,base,0.31756497478936563
08f8e75a4a34a98303c9ece2827f9d5a,08f8e75a4aa4bb1b038c8e8962dc7158,addresses,base,0.009004930153220632
08f8e75a4a34a98303c9ece2827f9d5a,08f8e75a4aa4bb1b038c8e8962dc7158,emails,current,1.0
08f8e75a4a34a98303c9ece2827f9d5a,08f8e75a4aa4bb1b038c8e8962dc7158,socials,current,0.9789378719479487
08f2a13d500ec592038947279db72951,1407374889816047,names,current,0.6490304653319843
08f2a13d500ec592038947279db72951,1407374889816047,categories,current,0.8680457759410749
08f2a13d500ec592038947279db72951,1407374889816047,websites,base,0.0038137021474540234
08f2a13d500ec592038947279db72951,1407374889816047,phones,current,0.5679282389427355
08f2a13d500ec592038947279db72951,1407374889816047,addresses,base,0.47625325137185043
08f2a13d500ec592038947279db72951,1407374889816047,emails,current,1.0
08f2a13d500ec592038947279db72951,1407374889816047,socials,current,1.0
08f44e83400ab39b03d8b9e9a201afc9,844424932834568,names,base,0.42001169717075465
08f44e83400ab39b03d8b9e9a201afc9,844424932834568,categories,current,0.9822250649881894
08f44e83400ab39b03d8b9e9a201afc9,844424932834568,websites,base,0.009152409620583057
08f44e83400ab39b03d8b9e9a201afc9,844424932834568,phones,current,0.8551797212792697
08f44e83400ab39b03d8b9e9a201afc9,844424932834568,addresses,current,0.6973709948717287
08f44e83400ab39b03d8b9e9a201afc9,844424932834568,emails,current,1.0
08f44e83400ab39b03d8b9e9a201afc9,844424932834568,socials,current,1.0
562949956961295,844424931435018,names,current,0.9265274809107217
562949956961295,844424931435018,categories,base,0.4415449883388454
562949956961295,844424931435018,websites,base,0.03186938166618347
562949956961295,844424931435018,phones,base,0.1685263345466237
562949956961295,844424931435018,addresses,current,0.815927031211922
562949956961295,844424931435018,emails,current,1.0
562949956961295,844424931435018,socials,base,0.10333333333333333
1125899913070480,2251799820688510,names,base,0.14141460272783465
1125899913070480,2251799820688510,categories,current,0.9740084599173298
1125899913070480,2251799820688510,websites,base,0.007381219882518053
1125899913070480,2251799820688510,phones,base,0.17924865903612094
1125899913070480,2251799820688510,addresses,current,0.9232699391860476
1125899913070480,2251799820688510,emails,current,1.0
1125899913070480,2251799820688510,socials,base,0.14
2251799821286742,562949965548240,names,current,0.5891154614705957
2251799821286742,562949965548240,categories,base,0.39205049455471447
2251799821286742,562949965548240,websites,base,0.024748018011450768
2251799821286742,562949965548240,phones,base,0.16259972828482677
2251799821286742,562949965548240,addresses,base,0.12859205425299752
2251799821286742,562949965548240,emails,current,1.0
2251799821286742,562949965548240,socials,base,0.14
08fbef21b44424ea038e5e073fc13a46,1125899909998060,names,base,0.47179299353801696
08fbef21b44424ea038e5e073fc13a46,1125899909998060,categories,current,0.9340223700878572
08fbef21b44424ea038e5e073fc13a46,1125899909998060,websites,base,0.015009423717856407
08fbef21b44424ea038e5e073fc13a46,1125899909998060,phones,current,0.8180639086173969
08fbef21b44424ea038e5e073fc13a46,1125899909998060,addresses,current,0.8137275278550129
08fbef21b44424ea038e5e073fc13a46,1125899909998060,emails,current,1.0
08fbef21b44424ea038e5e073fc13a46,1125899909998060,socials,current,1.0
562949953652961,562949957495141,names,base,0.13686883328839886
562949953652961,562949957495141,categories,current,0.7612615122664612
562949953652961,562949957495141,websites,base,0.0038936221972107887
562949953652961,562949957495141,phones,base,0.09837467273934904
562949953652961,562949957495141,addresses,base,0.003471571959051139
562949953652961,562949957495141,emails,current,1.0
562949953652961,562949957495141,socials,base,0.14
08f29a549b4e628303b42e4c82a492d2,844424930331934,names,current,0.9029136968501401
08f29a549b4e628303b42e4c82a492d2,844424930331934,categories,current,0.8686539679877093
08f29a549b4e628303b42e4c82a492d2,844424930331934,websites,base,0.04952889680862427
08f29a549b4e628303b42e4c82a492d2,844424930331934,phones,current,0.844937706768138
08f29a549b4e628303b42e4c82a492d2,844424930331934,addresses,base,0.024671688286370813
08f29a549b4e628303b42e4c82a492d2,844424930331934,emails,current,1.0
08f29a549b4e628303b42e4c82a492d2,844424930331934,socials,current,1.0
08f444668a2b1b8503e480fb26ccbb0e,1407374888721457,names,base,0.09225137453374226
08f444668a2b1b8503e480fb26ccbb0e,1407374888721457,categories,current,0.9417524450797625
08f444668a2b1b8503e480fb26ccbb0e,1407374888721457,websites,base,0.019680529832839966
08f444668a2b1b8503e480fb26ccbb0e,1407374888721457,phones,current,0.8544282694333938
08f444668a2b1b8503e480fb26ccbb0e,1407374888721457,addresses,current,0.7856620592262992
08f444668a2b1b8503e480fb26ccbb0e,1407374888721457,emails,current,1.0
08f444668a2b1b8503e480fb26ccbb0e,1407374888721457,socials,current,1.0
08f2a100b5a5b6320342f5db2e31836f,1970324842045381,names,base,0.24376649319677662
08f2a100b5a5b6320342f5db2e31836f,1970324842045381,categories,current,0.9002628035796483
08f2a100b5a5b6320342f5db2e31836f,1970324842045381,websites,base,0.00022556511976290494
08f2a100b5a5b6320342f5db2e31836f,1970324842045381,phones,current,0.8958180180246459
08f2a100b5a5b6320342f5db2e31836f,1970324842045381,addresses,base,0.013971549099801125
08f2a100b5a5b6320342f5db2e31836f,1970324842045381,emails,current,1.0
08f2a100b5a5b6320342f5db2e31836f,1970324842045381,socials,current,1.0
08f4cc5509061ad303a7130f7c630b8f,2251799821383746,names,base,0.15526672580692447
08f4cc5509061ad303a7130f7c630b8f,2251799821383746,categories,current,0.8832826799557555
08f4cc5509061ad303a7130f7c630b8f,2251799821383746,websites,base,0.0018979432061314583
08f4cc5509061ad303a7130f7c630b8f,2251799821383746,phones,current,0.8825473052024362
08f4cc5509061ad303a7130f7c630b8f,2251799821383746,addresses,base,0.0020240202243784586
08f4cc5509061ad303a7130f7c630b8f,2251799821383746,emails,current,1.0
08f4cc5509061ad303a7130f7c630b8f,2251799821383746,socials,current,1.0
2251799820522382,2251799820522783,names,current,0.84632436636358
2251799820522382,2251799820522783,categories,current,0.5549685553395568
2251799820522382,2251799820522783,websites,current,0.6800782680511475
2251799820522382,2251799820522783,phones,base,0.13825498488092175
2251799820522382,2251799820522783,addresses,base,0.02093426669324494
2251799820522382,2251799820522783,emails,current,1.0
2251799820522382,2251799820522783,socials,base,0.12666666666666668
08f1e3359d14e6cc038bc1d545dc5ba5,1688849866299388,names,base,0.1493407609544919
08f1e3359d14e6cc038bc1d545dc5ba5,1688849866299388,categories,current,0.8984162718607831
08f1e3359d14e6cc038bc1d545dc5ba5,1688849866299388,websites,base,0.14335308969020844
08f1e3359d14e6cc038bc1d545dc5ba5,1688849866299388,phones,current,0.809256552924332
08f1e3359d14e6cc038bc1d545dc5ba5,1688849866299388,addresses,base,0.008419012659349296
08f1e3359d14e6cc038bc1d545dc5ba5,1688849866299388,emails,current,1.0
08f1e3359d14e6cc038bc1d545dc5ba5,1688849866299388,socials,current,1.0
844424930402669,844424932454247,names,current,0.8461212998405313
844424930402669,844424932454247,categories,base,0.07517121400398163
844424930402669,844424932454247,websites,base,0.1361379325389862
844424930402669,844424932454247,phones,base,0.1479956890816518
844424930402669,844424932454247,addresses,current,0.9193858256097711
844424930402669,844424932454247,emails,current,1.0
844424930402669,844424932454247,socials,base,0.12666666666666668
08f2748ba583136103a98b5793ae4f2b,562949963636355,names,base,0.14666045856044982
08f2748ba583136103a98b5793ae4f2b,562949963636355,categories,current,0.8889334468674341
